Smiles,epoch
COc1c[n+](CC2=CC(=CC(N)=O)OC2)cc2c1OCO2,10
CC1C(N)C(O)C(O)C(N=C(N)N)C(N)C1O,10
CCC1OC2(C)C(=NCC3OC24C(C)=CC4(C)C3(C)C)CC1O,10
CC1(C(O)C=CC2=CC3(CC2)OC(=O)NC3=O)CCC1,10
CC(=O)C=CC1CCC2(C)C3CC(CCc4ccco4)C2(C)CCC13,10
Nc1nc2c(s1)C(=O)C(=Cc1ccc(O)c(CO)c1)C=C2CC1CC1,10
CC1=C(C(=O)OCC=CCO)C(=O)c2ccccc2C1=O,10
C=CN1C(=O)C2=C(C1=O)C(C)(C)C(NCC1OC(CO)C(O)C(NC(C)=O)C1O)C1=C2C(=O)OC1,10
CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,10
CC=CC=CC=CC=CC(=O)OC1CC(C(=O)O)=CC(=CCOC2CCC(N)CC2OC)C1C,10
CC1=CC(=O)C2=C(C(O)CC(C)(C)C2C=CC(=O)N2CCCC2)C1C,10
CC1C(=O)C=CC2(C)COC(c3cccc(CO)c3)C12,10
CC1(C)OC2(C)CCC(=O)C(N)=CC12,10
CCC1CCN(C(=O)OC2C=CCC3=C2CC(=O)CC3)CC1,10
O=C1OCC2(CN=C(CO)C2)n2c(=O)[nH]c(=O)n21,10
NC(=O)C1=CCC(C(N)=O)CC1,10
CC(C)C1=CC(=O)N(CCc2cc(F)cc3c2CCCCO3)C1,10
O=C1OC(=O)C2(CC(C(=O)O)NC2=O)O1,10
Nc1ncnc2c1ncn2C1OC(C(=O)O)C(O)C1O,10
Cc1c(O)cc(O)c2oc3c4c(c(N5CCOCC5)cc3c(=O)c12)C(=O)NC4=O,10
CC(=O)OCc1coc(=O)c2c3c([nH]c12)C(=O)C=C(CO)C3(C)C,10
CC(=O)c1cc(C)c(N)c2oc3ccc(O)c(C)c3c(=O)c12,10
Nc1ccc(C=CC(=O)NC2CCC(C(=O)O)CC2)cc1Cl,10
C=CC1(C)C2OC(C(C)C(=O)O)C(NC(=O)C(=O)C3CC(N)C(=O)O3)C21,10
CC1OCC(N=C(N)N)C(O)C1O,10
FCC1CC1,10
CC=C1C(CC)CC2CN(CCCC3CCCS3)C12,10
CC1CN(C2CC(C)N(C(=O)C3COc4ccccc43)C2)CC(C)O1,10
CC=Cc1nc2c3c(c(O)c(O)c2c2c1C(C)OC2=O)OCO3,10
O=C1NC(=O)C(O)(C=Cc2ccc(Cl)c3c2OC(CO)C3O)N1,10
CC1=CCc2c(nc3c(c2N)CCCC3)C1,10
CC1=C(C)C(=O)C2=C(OC(CO)C(O)C2N)C1=O,10
CC1C(C(=O)O)=CC2CCC(C)(O)C21C,10
COC1C(N)C(O)C(C)C(OC2C(O)C(N)C(O)C(OC(C)=O)C2O)C1O,10
CC(C)=NC1(CO)OC(n2cnc3c(N)ncnc32)C(O)C(O)C1O,10
Cn1c(=O)c2c(C3CCC(CO)CC3)c[nH]c2n(C)c1=O,10
Cn1c(=O)c2nc(-c3ccco3)[nH]c2n(CC2CC2)c1=O,10
COC(=O)C1=C(O)C(=Cc2ccc(N3CCOCC3)cc2)C=C1,10
Cc1[nH]c2nc(N)[nH]c(=O)c2c1C(=O)O,10
COc1cccc2c1C(=O)C(C)=C(C=C1CSC(=O)NC1=O)C2=O,10
COc1cc(OC)c2c(c1O)C(=O)C(=O)C1=C(CC1C(=O)[O-])C2=O,10
COc1cc2c(cc1OC)C(=O)N(CC1CC1)CC2,10
OCC1OC(C=CC2COCC3CCSC23)C(O)C(O)C1O,10
CC1CN=C(c2cc(Cl)cc(Cl)c2Cl)N(C)C1=O,10
CC=Cc1cc(Cl)cc2c1c(CC(=O)O)c(CC)n2CCCC,10
Cc1cnc(Cc2cc(C3NC(CO)C(O)C(O)C3O)c3c(c2Cl)OCO3)s1,10
Cc1cc(OCC2CNC(=O)O2)c2c(c1)c(=O)c1c(Cl)cc(N3CCOCC3)cc1n2C,10
OCC1C(O)C(O)C(n2cnc3c2NC=NC3)C1O,10
NC(=O)C=Cc1cccc2cc[nH]c12,10
CC(=CC=CC1C2(C)C=CC(=O)C(C)=C2OC12C(=O)C2=O)COC(N)=O,10
CC1(C)SC2CC(CS)C(=O)N2C1C(=O)O,10
CC1=C(C2CC(C)CN(CCO)C2=O)C(C)OC1=O,10
O=C(NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)O)C1CCC2CC1N2CCO,10
COC1=C(C(=O)C=CC(=O)O)OC2=C(C1)C(C)CC2=O,10
CCn1c2c(c(=O)n(C)c1=O)C(=O)c1cc(CO)ccc1C2,10
NC(N)=NC1C(O)CCC(O)C1O,10
COC12CCC13C=C(c1ccc(F)c(C)c1)C3C(O)C1(C)CCOC1C2=O,10
CC(=O)SCC(=O)NC1CSC2(N=C(N)C(O)C2O)C1O,10
CC1CC(CCN2CCN(c3c[nH]c4cc(Cl)ccc34)CC2)CC1O,10
CC(=O)C1OC(=CC2(C)CC(O)=C(SCC3=NCCC3)C2=O)O1,10
CC1CC(N=C(N)N)C(O)C(OC2C(C)C(=O)C=CC2(C)O)O1,10
COC(=O)c1c(C)nc2n1C(=O)C2,10
COc1c2c(c(O)c3c1C(=O)C(=Cc1ccc(C=CCO)cc1)O3)OC(=O)C(C1CC=C(C)C1)O2,10
O=C1NC(C2CCN(C(=O)C3CC=CC3O)CC2)C(=O)NC1CCO,10
Nc1ncnc2c1c(Cl)nn2C1OC(CO)C(O)C1O,10
CCC1=NCC(=O)N1,10
C=CC1(C)C(O)C(O)C(N)C(N)C1OC1C(C)C=CC(C)C(NC)C1OC,10
CN1C(=O)C=COC1c1ccc(Cl)c(Cl)c1,10
O=P(O)(OCC1CCCCC1)C12C=CC=CC(O1)C(O)C2,10
CC=C1C=CC(C)(C)C(C(=O)O)=C1C,10
CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ncc[nH]1,10
CCOc1cc(OC)c2c(c1)C(C)c1c(N3CCOCC3)nc(=O)n(C)c1C2=O,10
COc1cc(OCC2CC2)cc(C2OC3OCCC32C)c1,10
CC1=CNC(=O)C1C(=O)O,10
CCC1=C(C(C)=O)C(O)C(OC2OC(C)C(O)C(O)C2O)C(N)C1NC(C)=O,10
O=C(O)c1cccc2c1C(=O)N1C(C(=O)NC(Cc3ccc([N+](=O)[O-])cc3)C(=O)O)C1C2=O,10
Cc1c(C)c(C)c2c(=O)c3cc(N4CCOCC4)c(F)cc3oc2c1C,10
CC1C(C(N)=O)C1(C)O,10
COC1OC(C)C1P(=O)(O)O,10
CCNC1=C(C(=O)[O-])C2=CC(=O)CCC2=C1,10
O=C1NC2(C(=O)O)C(=O)CC2OC1CSC1C(O)=NCC(O)C1O,10
Cc1[nH]c(C)c(CN2CC(O)C(O)C2)c(=O)c1Cl,10
CC(NC(=O)C1CC1C)C(=O)O,10
CN(C)C1CC2C(=O)C2NC1OC(=O)C1CCCC1,10
CC1CC2NC=CC(=O)C2C2C(=O)OC(C(=O)O)C12O,10
COc1cc2c(c(C(=O)O)c1C)C(=O)N1CCC(NC3CCCCC3)C[SH]1C2,10
COC(=O)C=C1SC2C(=O)N2C1C,10
CN(C)CCSCC(=O)OCc1cc(Cl)c2c(c1)OCCn1c-2cc(O)nc1=O,10
NC(=O)c1cc(=O)c(N2CCC(c3ccc4c(c3)OCO4)CC2)co1,10
OC(O)C1C=C(n2cnc3c2NC=NO3)C(O)C(O)C1,10
CC1=C(NC(=O)C=CC2C(=O)CC(C)=C2Cl)C(=O)C=C1,10
CC(O)C=CC1(CO)NC(=O)C(C)(C)N1,10
Nc1[nH]c2ccc(SCCC3CC(O)CC(=O)O3)cc2c1Cl,10
O=C(O)C1=C(CN2CC=CCC2)CCOC1c1ccc(F)cc1,10
CCN1CC(C)(C)SC(C)(C)C1C(=O)O,10
CC(C)C1NC(=O)C2CCCN2C(=O)C2C(C)C(=O)N2OCC1=O,10
O=CC1OC(CO)C(CO)=C1c1ccc2c(c1)OCO2,10
CC(C)C1=CC2=C(C1=O)C(=O)C2=C(O)C1=NC(=O)C(C)(C)C1,10
COC(=O)C(C)C1=CC2C(OCC(OC3C(C)C(C)=CC3(C)C)C(C)C2NC2CCCCC2O)O1,10
CC1OC(=O)C(NC(=O)OC2CCCC2)C(=O)N2NC(=O)C12,10
COC(=O)C1CCC(N)C(=O)C23CC(C(NC(=O)OC(C)(C)C)C(=O)O)C2C(=O)N13,10
O=C(O)C1(O)CSC2=NC(C1)C1(CCC1)N2,10
OCC1NC(CCc2ccc(F)cc2)C(O)C1O,10
CCC1=C(C(C)C)C(=O)CC(C)(CCc2csc(N)n2)C1,10
C=CC(=O)NC1CCC(CCN2CCC(c3ccc4c(c3)OCO4)CC2)CC1,10
CC(C=CC=CC(N)=O)C=CC1(C)CC(=O)C=C2CCC(C=CC(=O)O)C21O,10
CC1(CN)OC(=O)C2Oc3c(O)cccc3C(=O)C21,10
CC=CC1OC1CO,10
CC(=O)C(C)OC1=C(C)CCC23OC(=O)C(C)(O)C2C=CC(O)=CC13,10
CC(=O)OC1CC(=O)C=C(c2ccc(C)c(C)c2)C1,10
CC1=CC(C)C(O)C(O)C1OC1C(C)CCCC1O,10
CCc1cc(C)cc(C)c1OCC1CC(c2ccc3c(c2)OCO3)=NO1,10
CC1(CN2CCC(c3nnc4ncnc-4s3)CC2)C=CC(NS(=O)(=O)c2ccc3c(c2)OCO3)CC1,10
CC(C)CC1=C(O)C(=O)C=CC1=O,10
CCOC(=O)C1=C(C)NC(=O)CC1c1ccco1,10
COC1C(OC(C)=O)CCC12C=CC(O)(CO)CC(C)=C2,10
Nc1n[nH]c2ccc(F)cc12,10
CC(N)C1CCOc2cc(Cl)ccc21,10
COC1C(=O)NC2(C)C(=O)C3=C(C(=O)C=C(C)C(=O)C3)C(O)C12C,10
CC1CC(OC2CCN(C(=O)C3CC3)CC2N)C(O)C(C)O1,10
Nc1ncnc2c1ncn2C1OC(CO)C1O,10
CC1CC(OC2C(C)C(O)C(O)C(N=CC3C(C)C3C)C2O)C(O)C(N)C1N,10
COC(=O)C1=C2C(=O)OC(C1OC(C)=O)C(O)C(OCc1cccc(C)c1)C(=O)C2=O,10
CC1=CC(=O)C=CC1=CC1=C(O)C(CCC2OC(O)C(O)C(O)C2O)NC1=O,10
NC(=O)c1[nH]c2c(c1C(=O)O)CC(N1CCC(c3cccc(O)c3)CC1)C2,10
CON=C1C(=O)N(OC)c2c(C(C)=O)cccc21,10
O=C(NC1CCCCC1)C1CCC(N2CCC(O)C2)CC1,10
CC=CC1C(N)C(O)C(O)C(OC2OC(C)C(C)(O)C2O)C1O,10
CN1C(O)C(O)C(O)C1C(=O)O,10
CC1=C(C(=O)N2C(=O)OC3CC(C)(c4ccccn4)CC32)CCC1,10
COC1NC(=O)C2(NC(CO)C(O)C2O)C(=O)C=C1C,10
COc1cc2c(c(O)c1C1=NC(=CC(=O)O)N1)OCO2,10
CC12C=CC=CCC(O)C(C(=O)NC(C(=O)O)C3C=C(Cl)C(O)C(O)C3)C3(O)COC(C3=O)C1SC(N)=N2,10
COc1c(CCCC(C)=O)c(O)cc2c1C(=O)C=CC2=O,10
NC1=CC=C(c2ccc(Cl)cc2)C(N)C1,10
CC(O)(C=CC1=CC(=CCO)C(=O)O1)C=NO,10
CSCC(=O)NC1C(O)CC(S(C)(=O)=O)C1O,10
C[N+]1(C)CC(O)C(N)C(O)C1NC1C(O)C=CC(O)C1O,10
O=C1CCC(C(=O)O)C2=C1C(c1ccc(Cl)cc1)N(C(O)=NC1CC(CO)C(O)C1O)C(=O)N2,10
Cc1nn(CCO)c2c1CCN(c1ccc(CC3(O)OC(CO)C(O)C(O)C3O)cc1)C2,10
CCCNc1c2cc(Cl)ccc2nc2c(OC)ccc(O)c12,10
CCOC(=O)C1=C(O)COC1=O,10
NC1C(O)=C(c2nc3ccccc3[nH]2)C(O)C(O)C1O,10
CC(=O)C1(O)C(C)C=CC2(C)C(=O)NC(=O)NC21,10
CC1(C)NC(c2ccc(Cl)cc2)=C(c2ccc(Cl)cc2)C1=O,10
NC1C=C(C(=O)O)CC(N)C1N,10
Cc1cnc2c(c(NC(=O)C3CCCCC3)c1=O)CCCC2,10
CC1CCC(C(=O)O)C(N=C(N)N)C1O,10
CC(=CC1CCN(CC2CCCCC2)CC1)C1=NCCC1,10
NC(=O)OC1CCC2(CC1)C(=O)NC(=O)C2=O,10
CC1NC(=O)C(C(=O)NC2C(=O)N3CC(=O)C(CC(=O)O)NC(=O)C(Cc4ccc(O)cc4)NC(=O)C23)NC1=O,10
CC1OC(=O)N2CC(c3cnc(N)s3)=CC12,10
CC1CCCC(C(=O)NC2CCCCC2)N1C(=O)C1(C)CCC(N)CC1,10
CCC(N)C(=O)NC1C(=O)NC2C(=O)NC1CCCC1CC12,10
CC1=CC(C)(C)C(CNC(=O)C2NC(=O)C(C)S2)C1c1ccc(F)cc1,10
CC1CN(O)c2c(F)cc(N3CCOCC3)cc2C1O,10
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC1NC(CO)C(O)C(O)C1O,10
CCc1cn(C2C=CCCC2O)c2ncccc12,10
CCC1c2c(oc3ccc(O)c(C)c3c2=O)C(C)(C)C1O,10
CC1OC(=O)N=C(N)C1(C)C,10
CCCCCCCCC(=O)NC1C=C(CO)NC1=O,10
COC1C(=Cc2cccc(Cl)c2)C(O)C(N=C(O)Cc2cccc(C)c2)C(O)C1O,10
N=C=Nc1cc2c(cc1C1NC(CO)C(O)C1O)OCO2,10
CC(C)=CC1=C(C)NC(=O)CC1=O,10
COC(=O)C12OC(O)(C(=O)O)C(O)C(OC13OC(CN)C(O)C(O)C3C)C(OC(C)=O)C2OC(N)=O,10
CC1C=C(Cl)OC1(C)CO,10
CC1(n2c(-c3ccc(Cl)c(Cl)c3)nc3ccc(Cl)cc32)CCN(CCO)CC1,10
COc1cccc2c1C(=O)C(=O)C(C(=O)O)N2,10
CC1CN(C(=O)C2CC(O)C(N)=N2)CCC1N,10
CC1OC(OC(N)=O)CC1O,10
CC(=O)C1C=C(C)C(O)C2c3c(cc(Cl)c(O)c3O)C=CC12C,10
C=CC1C(O)C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(N=C(N)N)C(O)C(O)C3N=C(N)N)C(O)C2N=C(N)N)C1O,10
CC(=O)c1cc(CO)cc2c(=O)[nH]c(C)nc12,10
CC(C)NC(=O)ON1CC2(C)CC3CCC(=CC(=O)O)C3(C)C2C1=O,10
Cc1cc(NC(=O)C2CCCC2N=C(N)N)ccc1C(=O)O,10
O=C1CC2(CCCC2)C(=O)NC(C(=O)O)C2C(O)CN2C(=O)C(Cc2ccc(O)cc2)N1,10
CC(NC1=CC2(O)C(=O)OCC2C(C)(C)C1=O)C(=O)O,10
CC(C)C1OC(=O)N2C=NC(C3=CC=C(C(=O)O)C3)C12,10
COc1ncnc2c1ncn2C1OC(CCl)C(O)C1O,10
CC(C)C1(C=O)OC(=O)C(N)C1=O,10
NCC1CCC(NC(=O)C2CC3CC3C(=O)NC(C3CCCCC3)C(=O)N2)CC1,10
O=C(C=CC(O)C1CO1)C=CC1OC2NC(C=CC3CCCC(=O)O3)C(O)(C(=O)O)C12,10
CCC1=C(O)C2(OC1=O)C(=O)Cn1c2c(C)cc(N)c1=O,10
CCC1=CCC(OC(C)=O)C2=C1C(=O)c1c(O)cccc1C2=O,10
O=C1N=C(c2ccc(F)cc2)C(=O)N1,10
C=CC(=O)N1OC2(C(=O)OC2(C)C(C)(C)O)C1c1ccc(Cl)cc1,10
CC(C)=CC1CC2=CC(=O)C=C(C)C3CC1(C)CCC23,10
CCC1=C(C(=O)O)C(c2ccc(Cl)cc2)SC2C(NC(=O)C(C)O)CON12,10
COc1ccc2c(c1)N1C(=O)C3C(=O)NC(=O)C3C1OC2,10
CC1=CC(=O)C2C(C)(COCC(=O)N3CCCC3)OC12O,10
CC1C=CC2=CC(=O)NC2C(C)C1C=CCC(=O)N1CCCC1,10
CC1=C(C(=O)OC(C)C)C(=O)C(=Cc2cc(O)cc(O)c2)S1,10
CC1=CC2=C(C1)C(=O)NC(=O)C(O)=NC2C(=O)O,10
OCC1CC(O)C(O)C(CO)N1,10
NC1CCCCC1C(=O)NC1CC2CCC(C(=O)O)N2C1=O,10
O=C1NC(=O)C2(C=COC2=O)N1,10
CC1CC2C(C(C)(C)C)OC(=O)N2C(=O)O1,10
CC1(C)CC(=O)NC(C(=O)N2CC(SCC(=O)O)C2)S1,10
NC1CCCc2c(N3CCOCC3)ccnc21,10
NC1C(OC2C(O)C(N)C(O)C(NC3CCCCC3C(=O)O)C2O)NC(CO)C(O)C1O,10
CCc1cc2c(cc1C1=CC(=O)N(C3Cc4ccccc4C3)CC1)OCO2,10
O=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,10
CCC1=CC(C)C(O)C(O)C1N=CC1(O)CCCCC1,10
CC1OC(=O)N2C(=O)C(C)C2C1O,10
CC(C)(C)OC1CCC(C=CC2C(O)CC(O)C2N=C(O)Nc2nc3c(s2)CCCC3)C1O,10
Cc1cccc(-c2cn(CC3CCOCC3)c3ncnc(N)c23)c1,10
C=CC=CC(O)=NC1C(O)OC(n2cnc3c(N)ncnc32)C(O)C1O,10
CC1=C(CC(C)C)SCC(=O)N1,10
CN1CC(=O)NC(C2CCCCC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)N2CCCC2C1=O,10
CC(=O)C1=CC(=CC(=O)NC2=C(C(=O)O)N(O)C(=O)C2)N1O,10
O=C1C=CC(c2ccc(O)cc2)=C1OCCN1CCC(N2CCCCC2)CC1,10
COc1ccc2c(=O)c3c(=O)[nH]c(=O)c=3c(=O)c2c1,10
CNC1C(OC2C(C)C(C(=O)O)N3C(=O)C3C2O)ON=C(C=Cc2ccc(Cl)cc2)C1O,10
CC(=O)C1=NC2(NC(=O)NC2=O)C1=O,10
CC1(C)SCC2CC(O)C(=O)N21,10
CC1=C(O)C(C(=O)C=CCO)=C(C)C(=O)C1=O,10
OCC1NC(CO)C(O)C1O,10
CCc1c(C(=O)OC)c2c([nH]c1=O)C=CC2=O,10
CC(C)C=CC1=C(CO)O1,10
COC1(CO)COC2C(CC(C)(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,10
COC1C2=CC(C(=O)OC(C)C)=CC(C)(C)C2C=CC1OC(C)=O,10
CC(C)C(=O)OC1CC(C)C2CCCC(O)C12C,10
CC(C=CC=CC=CC(=O)O)C(=O)OC1C2C(=O)OC3C(C)OC(=O)C3C12C,10
NC1CCC(OC(=O)C2=CC3C(=O)NC4CC=C(C23)C2CC42O)CC1,10
O=C(C=CC1NCC(O)C1O)NC1C=CC(O)C(O)C1O,10
CC1(CO)OC=CC1(O)C(=O)NC1C(=O)N2CC1C2C(=O)O,10
CCC(=O)C1=C(C)C(C)c2[nH]c(=O)c3ccccc3c2C1=O,10
COC1C(C)(C)C=C(C)C2C(NC(=O)CCCCC(=O)O)B(O)OC21C(N)=O,10
O=C(O)C=C(C=CC1=CC2(CCCC2)C(=O)N1)CO,10
CC(C)C1OC2(CCC1O)NC(=O)CC2=O,10
Oc1ccc(CC2=NCCN2)c2c1OCO2,10
NC1C=CC(N)C(O)C1O,10
CC1CN(c2cc3c(ncn3C)c(N)n2)CC(C)N1,10
O=C(C=CC1CC(O)C1O)N1C2CCC1C(O)C2,10
O=C1C(O)=C(C2=CC(O)CC2O)C(=O)c2ccccc21,10
COc1cc2c(cc1O)OC(CCN1CCC(NC(C)=O)CC1)C=C2,10
CC1(C)C2CCC3(C)C1CC2C[N+]3(C)CC1OC(n2cnc3c2NC(c2ccccc2)CO3)C(O)C1O,10
CC1CC(N)C(O)C(OC2C(C)C=CC(O)C(CO)C2O)O1,10
COC1CC(O)C(OC)C2=C1C(=O)NC(=O)C=CC(C)N2C,10
COc1c(-c2ccc(F)cc2F)cnc2cc(F)c3c(c12)C(=C(C)O)C(=O)N3,10
CC(=O)Nc1cccc2c1C(=O)C(N1CCC(O)C1)=CC2=O,10
CC=NC1CC(O)C(O)C(c2cc(Cl)c3c(c2)C(O)=CC(C)(C)C3)O1,10
CC1(C)CC(c2ccc(Cl)cc2)=C(CN)CO1,10
CCC1C2C3C4(C)NC(=O)C=C(C)C4OC2(O)C=CC1(O)C3(C)C(=O)O,10
CC1=CC(=O)C(c2c[nH]c3sccc23)=CC1=O,10
CON=C(C(C)F)C1C=CC(C(=O)N2CCCC2)N1,10
CC1=CC(N)=C(C=CCC(=O)O)C(O)CC1=O,10
CC(=O)N1CC(N)C(O)C(O)C1C,10
CC1CCCN1CCc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(F)cc1)CC2,10
Nc1ccccc1-c1cc(=O)c(NC2CCCCC2)co1,10
O=C(O)CCC1=CC(=O)CC1,10
CC1CCCC(N)C1(O)C(=O)O,10
CC1OC1COc1cc(C(=O)NC2CCC(O)CC2O)cc2c(C(=O)O)c[nH]c12,10
O=C1OCC(c2ccc(F)c(F)c2)C1=Nc1nc2cc(F)cc(N3CCCC3C(=O)O)n2n1,10
CCCCCC=CC1=C(C)C(=O)c2c(O)cccc2C1=O,10
CC(=O)C1(O)CCOc2c1ccc1c2C(=O)C=C1C,10
CCC1OC(n2cnc3c2C(=O)NC3=O)C(O)C1O,10
CC=CC1(C)N=C(N)c2oc3ccc(O)cc3c(=O)c21,10
CCc1nc2n(c1C(C)C)-c1c-2nnc2c1CCC2,10
Cc1ccc2c(c1)CC(NC(=O)C(N)Cc1ccc(O)cc1)C2=O,10
NC1CCC(C(=O)N2CCCC2C(=O)O)CC1,10
Cc1cc2c(c(OC3OC(CO)C(O)C(O)C3O)c1CO)OCC2,10
O=C(O)C=Cc1cc(Cl)c2[nH]c(=O)c3nc[nH]c3c2c1,10
CCN(CC)C(=O)B1CCC2(C)C(CCC3(O)c4cc(O)cc(OC)c4CC32)O1,10
Oc1cc(CCCC[n+]2cccc3ccccc32)c2cc(O)cc(O)c2c1,10
CNC(=O)OC1CCC(=O)C2(C)C3C(CC(O)C12C)N(C(=O)CS)C(C)CN3CC1CC1,10
COC12C=CC(C)(O1)C2C(=O)C=C1CCC2=CC1=CC(C)N2,10
CCC1(C)C(=O)C(=O)OC2(O)C=CC(O)C(OC1[N+](C)=CC1=CC(C)(C)CC(C)(C)C1)C2C,10
O=C(O)C1CC=C(C=Cc2cccc(Cl)c2Cl)C1,10
CC1=C(C(O)=Nc2cccc(C(O)=NC3CCCC3N)c2)CCN1,10
NC1CCC(NC(=O)C2CCC(O)CC2)C(O)C1,10
COc1cc(OCCN2CCCC2)cc2c1C(=O)c1c(O)cccc1C2=O,10
CCn1cc(C2=C(NC3CCCC(N)C3O)C(=O)OC2CO)c2cc(Cl)ccc21,10
C=CCNC(=O)OC1CC2(C)C=CC(=O)C2(C)C1=O,10
NC1CNC(CO)C(O)C1O,10
NC(=O)C1CC2(CN1)C(=O)NC2=O,10
CC(C=CC1=C(O)C(CC(=O)O)C1)=CC1=C(O)CCC1=O,10
CC(=O)c1cccc2c1OC1(N=C(N)CC=C1C)C2=O,10
CC1=CC(=CC(=O)CC(=O)O)c2oc3ccc(O)c(C)c3c(=O)c21,10
CC1=CCC(O)CC(S)C(C(=O)O)=C1,10
CC1NC(=O)C2CCCN2C(=O)C(C=CCC(=O)O)NC1=O,10
CC1(C)C=C2CCC(O)=C(C(=O)O)N2C(=O)C(NC(=O)C2=CCCC2)O1,10
COC1CC(C(N)=O)N=C(N)C1O,10
CC1=CC(CO)=NC(C)C1O,10
CC1=CC(=O)c2cc(O)ccc2C1=O,10
CC(=O)NC1CCN(CC2c3ccccc3Oc3c(C)c(C)[nH]c(=O)c32)CC1,10
CC1OC(OC2C(C)C(OC3CC4(C=CC(=O)N4)C(C)C(=O)C3O)C2O)C(O)C(O)C1N=C(N)N,10
CCC1(C)OC(=O)C(=O)c2c1oc1nccc(OC)c1c2=O,10
Nc1ncnc2c1c(Cl)nn2CC1C=C(CO)C(O)C1O,10
CC1=C(C=CC(=O)OC2CCCC2)C(=O)NC1=O,10
COc1ccc(C=CC(C)NC2C(=O)C3C2CCC2CC(C(N)=O)CCC23C)cc1,10
Cc1cc(C2=CC(=O)CC(C)(C)C2)cc(=O)[nH]1,10
CC1=CC(=O)NC1=O,10
CC1=C(CN2CCOCC2)C(=O)c2ccccc2C1=O,10
CC(=O)NC1C(O)C(O)C(n2cnc3c2Nc2ncnc(N)c2O3)C(O)C1O,10
CC(=O)C1OC2C(C(N)=O)=CC3(O)C(=O)N1C(=O)C23,10
COC1C(O)C(C(N)=O)=CC23OC1C(OC)C(OC(C)=O)C2(O)c1c(C)c(O)oc(=O)c1C3=O,10
CC1CCC(CO)N1C(=O)OC1CCC(NC2CC(O)C(O)C2O)C1,10
Nc1ccc(CCCC2C3CNC(N3)C(NC3OC(CO)C(O)C(O)C3O)C2O)cc1,10
COC1C(N=C(N)N)C(O)C(O)C12CC(CO)C(O)C2O,10
Cc1[nH]c(=O)[nH]c(=O)c1C=CC(=O)O,10
OCC1C2=NC(CN2)C(O)C1O,10
CC(C=CC1CC(O)CC(O)C1)C1OCC1O,10
NC(N)=NC1CC(C(=O)O)C(OC2OC=CC2=O)CC1O,10
O=C1C(O)=C2CC=CC2N1OC1CCC(O)C1,10
CC(O)C1NC(=O)C(C(=O)O)N(CCN)C1=O,10
NC(=O)c1ccc2c(c1)C(=NCCCCO)C(=O)N2O,10
CC1=C(O)C(=O)OC1=CCO,10
CC(C)(C)c1cc2[nH]c(=O)c3c(c2o1)C(=O)c1ccccc1C3=O,10
CC(C)(C)NC(=O)OC1C(=O)C=C2CC(CO)C21C,10
CC=C1C=CC(C(=O)O)C(C(=O)O)=C1,10
OC(=NCC1c2ccc(F)cc2OCC1O)c1ccccc1,10
CC(C)C1=NC(C)(C)c2scc(C(=O)O)c2N1,10
CC1CCC2C(=O)OC(C)C1C2C=Cc1ccc(F)cn1,10
CC1C(O)CC(=O)NC12N=C(N)O2,10
CC(=CC(=O)NC(C)C(=O)O)C=C(C)CC1=C(O)C(C)=CC(=O)C1=O,10
CC(C(=O)N1CSC2C1C2(C)O)C1NC2C(CN2C(=O)C2CC2)S1,10
CNC(=O)C1CCC2(O)CCCN(C)C12,10
CC(C)=Cc1c(C)[nH]c(C)c(Cl)c1=O,10
COCc1ccc2c(c1O)C(=O)C1=C(CCC(=O)N1C)C2=O,10
CC(=O)OC1COC(=O)C2=CC3OC(O)(C(C)C)CCC3(C)C21C,10
O=C(O)c1cccc2c1CCN=C2O,10
O=C1NC(=O)N2CC34C(C=CC(C(=O)O)C3(O)c3ccc(O)c(O)c3)CCC4(O)C12,10
CC1C(NC(=O)C(N)CO)C2(C)C=CC(=O)NC1(O)C2=O,10
CCN(CC)CCC=CC1=C(C)CCCC1(C)C,10
CC1OC1C=CC(O)C(O)C=CC(=O)O,10
O=C1Nc2cc(F)c(Cl)cc2C1=Cc1ccc(Cl)c(Cl)c1,10
O=C(O)C1CSCC2C(C(=O)O)CCC2C(=O)N1,10
CC1(C)CC1C=CC1=NC(C(=O)O)CC1=O,10
CC1(C)CC(NC(=O)OC2CCCC2)C(O)C2CC1NC2=O,10
CC1=C(O)C2CCN1Cc1ccccc1C2=O,10
Cc1cccc2c1C(=O)n1cc(CO)nc1C2=O,10
O=C(O)C1COC1=O,10
COc1c(O)cc(Cl)c(O)c1C1=C(C)C(=O)c2c1c(=O)[nH]c(=O)n2-c1ccc(Cl)cc1,10
CC1C=C(C2CC(=O)N2)C=CC(=O)O1,10
NC1CC2CC(O)C(O)C2C(S)C1O,10
CC1CCN(C2CCC(O)C(N)C2)CC1,10
CC(C)C1NC2=C(C(=O)CC2)C(c2cc(Cl)ccc2O)O1,10
